Shoulder_Angle,Elbow_Angle,Hip_Angle,Knee_Angle,Ankle_Angle,Shoulder_Ground_Angle,Elbow_Ground_Angle,Hip_Ground_Angle,Knee_Ground_Angle,Ankle_Ground_Angle,Side_is_left,Label
9.566054308897428,176.65882671908642,176.13930700495473,178.3576745934953,179.1508047974875,90.0,90.0,90.0,90.0,90.0,1,Jumping Jacks
168.28584893941616,169.01423284045944,179.66109471287177,177.0944708870179,175.25641675773312,90.0,90.0,90.0,90.0,90.0,1,Pull ups
22.128683266999392,18.376600664335143,161.84638058973997,163.3348951689946,178.60021308792946,90.0,90.0,90.0,90.0,90.0,1,Squats
1.6709043143133873,62.822549733284845,158.25541246790223,179.67640117893876,97.40204671844872,90.0,90.0,90.0,90.0,90.0,1,Push Ups
94.89055549373931,171.47504104350168,172.12640561805597,179.89058541300497,94.3758783471043,90.0,90.0,90.0,90.0,90.0,1,No Exercise
40.49284231810434,147.91292863630704,179.043140598827,163.59167263060772,106.2592363548828,90.0,90.0,90.0,90.0,90.0,1,Push Ups
22.044154702568694,177.20210787962176,163.7236133502553,160.01619748480286,163.55944821115745,90.0,90.0,90.0,90.0,90.0,1,Push Ups
16.415610603905645,47.5022463165226,113.2557018204692,124.32517707638505,146.09899403294727,90.0,90.0,90.0,90.0,90.0,1,Russian twists
109.91039224308004,55.9396288401927,71.85591129627367,84.15027630938454,149.3443031702612,90.0,90.0,90.0,90.0,90.0,1,Squats
47.48310221064297,117.1467018016812,48.20080737188346,14.241783403759907,138.82079812179182,90.0,90.0,90.0,90.0,90.0,1,Russian twists
2.388870913432469,81.84027687436165,177.07455329555782,157.05512761976158,78.84088534072735,90.0,90.0,90.0,90.0,90.0,1,Push Ups
86.12019323137667,173.0490687541947,171.4231075244995,172.76390058627692,91.9371466750901,90.0,90.0,90.0,90.0,90.0,1,No Exercise
19.430315218642395,167.90047238776862,154.3349616376651,116.36190730331332,109.56177858335592,90.0,90.0,90.0,90.0,90.0,1,Push Ups
92.14152277961097,171.01420341979534,172.61852529161854,179.57264590455338,93.77015492230886,90.0,90.0,90.0,90.0,90.0,1,No Exercise
13.91831438322797,72.44148246845293,39.15017117947304,28.223204912736502,152.76320131404913,90.0,90.0,90.0,90.0,90.0,1,Squats
92.62606362151077,178.86830441709367,179.5109255999017,176.7505018656613,85.26303768745397,90.0,90.0,90.0,90.0,90.0,1,No Exercise
86.68969321106403,179.11373042255576,173.35452520708176,175.0917574583365,89.03002324624202,90.0,90.0,90.0,90.0,90.0,1,No Exercise
